,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2650,5609-IMCGG,Female,0,False,False,15,True,True,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Credit card (automatic),84.3499984741211,1302.6500244140625,False
2651,4873-ILOLJ,Male,0,False,False,24,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.3499984741211,2238.5,True
2652,4727-MCYZG,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,True,Month-to-month,False,Mailed check,55.54999923706055,55.54999923706055,False
2653,9481-WHGWY,Female,0,True,True,70,True,False,DSL,True,False,False,True,True,True,Two year,False,Credit card (automatic),75.3499984741211,5437.75,False
2654,2725-KXXWT,Male,0,True,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.75,90.75,True
2655,9565-DJPIB,Female,0,False,True,4,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,False,Mailed check,89.5999984741211,365.6499938964844,True
2656,4328-VUFWD,Female,0,False,False,39,True,False,DSL,False,False,False,True,False,True,One year,False,Electronic check,59.29999923706055,2209.14990234375,False
2657,3301-LSLWQ,Female,0,False,False,29,True,True,DSL,True,False,False,False,False,True,Month-to-month,True,Electronic check,66.0999984741211,1912.1500244140625,False
2658,7473-ZBDSN,Female,0,True,True,14,True,False,No,,,,,,,Two year,False,Mailed check,18.799999237060547,255.5500030517578,False
2659,3166-PNEOF,Female,0,False,False,61,True,True,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),86.44999694824219,5175.2998046875,False
2660,5639-NTUPK,Male,0,False,True,13,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),52.09999847412109,670.6500244140625,False
2661,8780-YRMTT,Female,0,False,False,66,False,,DSL,True,True,True,True,False,False,Two year,True,Mailed check,47.400001525878906,3177.25,False
2662,8348-HFYIV,Male,0,False,False,2,False,,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,49.25,90.3499984741211,True
2663,5140-FOMCQ,Female,0,True,False,59,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),109.1500015258789,6557.75,False
2664,6242-SGYTS,Male,0,True,True,62,True,True,Fiber optic,True,True,False,False,True,False,One year,True,Credit card (automatic),94.9499969482422,5791.85009765625,False
2665,8166-ORCHU,Male,1,True,False,33,True,False,Fiber optic,True,True,False,True,False,True,One year,True,Electronic check,93.5500030517578,3055.5,False
2666,8414-OOEEL,Male,0,False,True,66,True,False,DSL,False,True,True,True,True,True,Two year,True,Credit card (automatic),79.5,5196.10009765625,False
2667,8454-AATJP,Female,0,False,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),115.0500030517578,8405.0,False
2668,6849-WLEYG,Male,0,False,True,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.75,19.75,True
2669,4659-NZRUF,Female,0,False,False,19,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,95.1500015258789,1789.25,True
2670,4531-AUZNK,Female,0,True,True,51,True,True,Fiber optic,True,False,False,True,True,False,One year,True,Mailed check,95.1500015258789,5000.0498046875,False
2671,4191-XOVOM,Male,0,False,False,63,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Electronic check,105.4000015258789,6713.2001953125,False
2672,2150-OEGBV,Male,0,False,False,27,True,False,No,,,,,,,One year,False,Bank transfer (automatic),20.100000381469727,562.5999755859375,False
2673,8429-XIBUM,Male,0,False,False,22,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),101.3499984741211,2317.10009765625,True
2674,1855-CFULU,Female,1,False,False,4,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.049999237060547,91.4499969482422,False
2675,4878-BUNFV,Male,0,True,True,42,True,False,No,,,,,,,Two year,False,Mailed check,20.700000762939453,828.8499755859375,False
2676,1872-EBWSC,Female,0,False,False,29,True,False,No,,,,,,,One year,False,Mailed check,20.350000381469727,617.3499755859375,False
2677,2608-BHKFN,Female,0,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),70.05000305175781,266.8999938964844,True
2678,7026-YMSBE,Male,0,False,False,30,True,False,No,,,,,,,One year,False,Mailed check,19.700000762939453,625.0499877929688,False
2679,7341-LXCAF,Male,0,True,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.6500015258789,301.3999938964844,True
2680,6997-UVGOX,Male,0,True,True,71,True,False,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),85.44999694824219,6029.89990234375,False
2681,9674-EHPPG,Male,0,True,False,46,False,,DSL,True,False,True,True,False,False,Two year,False,Credit card (automatic),40.400001525878906,1842.699951171875,False
2682,9462-MJUAW,Male,0,False,False,4,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,50.400001525878906,206.6000061035156,True
2683,8128-YVJRG,Female,0,False,False,7,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Mailed check,79.6500015258789,604.7000122070312,True
2684,5440-VHLUL,Male,0,False,False,69,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),105.1999969482422,7386.0498046875,False
2685,5781-BKHOP,Female,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,False,Two year,False,Bank transfer (automatic),100.6500015258789,7334.0498046875,False
2686,4283-FUTGF,Male,1,False,False,19,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,79.8499984741211,1471.75,True
2687,5213-TWWJU,Male,0,False,False,28,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,False,Electronic check,91.0,2626.14990234375,False
2688,1569-TTNYJ,Male,0,True,False,5,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,78.75,412.1000061035156,True
2689,8628-MFKAX,Female,1,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),116.75,8277.0498046875,False
2690,2397-BRLOM,Male,1,True,True,8,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),80.44999694824219,583.4500122070312,True
2691,7629-WIXZF,Female,0,False,False,7,True,False,DSL,True,False,False,False,False,True,One year,True,Electronic check,59.09999847412109,369.25,False
2692,5445-GLVOT,Female,0,False,False,22,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.79999923706055,1049.050048828125,False
2693,3976-HXHCE,Male,0,False,False,72,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.299999237060547,1414.800048828125,False
2694,2466-NEJOJ,Male,0,True,True,8,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),19.649999618530277,169.75,False
2695,0254-KCJGT,Male,0,True,False,52,True,True,DSL,True,True,True,True,False,True,One year,True,Credit card (automatic),81.4000015258789,4354.4501953125,False
2696,5472-CVMDX,Female,0,False,False,68,False,,DSL,True,False,True,True,False,False,Two year,False,Mailed check,38.900001525878906,2719.199951171875,False
2697,6461-SZMCV,Female,0,True,False,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),87.94999694824219,6365.35009765625,False
2698,8150-QUDFX,Male,0,False,False,2,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.850000381469727,51.59999847412109,False
2699,9508-ILZDG,Female,1,False,False,34,True,True,Fiber optic,False,True,False,True,True,False,Month-to-month,True,Electronic check,96.3499984741211,3190.25,False
2700,2346-DJQTB,Female,0,False,False,35,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,24.149999618530277,812.5,False
2701,1697-LYYYX,Female,0,True,True,61,True,False,No,,,,,,,One year,False,Credit card (automatic),19.100000381469727,1143.800048828125,False
2702,1942-OQFRW,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.0,44.0,False
2703,4749-VFKVB,Female,0,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,50.09999847412109,50.09999847412109,True
2704,9640-ZSLDC,Female,0,True,True,53,True,False,DSL,False,False,True,False,False,True,One year,False,Credit card (automatic),60.59999847412109,3297.0,False
2705,4231-LZUYM,Female,0,True,False,72,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),25.649999618530277,1887.0,False
2706,7598-UAASY,Male,0,True,False,2,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,76.4000015258789,151.8000030517578,True
2707,7938-OUHIO,Male,0,False,False,3,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,98.6999969482422,293.6499938964844,True
2708,8510-AWCXC,Female,1,False,False,13,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,100.8000030517578,1308.0999755859375,True
2709,6128-AQBMT,Male,1,True,False,41,False,,DSL,False,True,True,False,True,True,Month-to-month,True,Electronic check,53.95000076293945,2215.39990234375,False
2710,3594-BDSOA,Female,0,True,False,24,True,False,No,,,,,,,One year,False,Credit card (automatic),20.399999618530277,482.7999877929688,False
2711,0431-APWVY,Female,0,True,True,28,True,False,Fiber optic,False,False,False,False,True,True,One year,True,Bank transfer (automatic),90.0999984741211,2598.949951171875,True
2712,5133-VRSAB,Male,0,False,False,8,False,,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,29.350000381469727,216.4499969482422,False
2713,5996-DAOQL,Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.450000762939453,20.450000762939453,False
2714,6838-YAUVY,Female,0,False,False,54,True,True,Fiber optic,False,False,True,True,False,True,Two year,True,Bank transfer (automatic),95.0999984741211,5064.85009765625,False
2715,0484-JPBRU,Male,0,False,False,41,True,True,No,,,,,,,Month-to-month,True,Bank transfer (automatic),25.25,996.4500122070312,False
2716,7883-ROJOC,Female,0,True,False,19,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.900001525878906,839.6500244140625,False
2717,0244-LGNFY,Female,0,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),92.6500015258789,6733.0,False
2718,7274-CGTOD,Male,0,False,False,62,False,,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),43.70000076293945,2618.300048828125,False
2719,4295-YURET,Female,1,True,True,56,True,False,DSL,True,False,False,True,True,True,Two year,True,Credit card (automatic),72.5999984741211,4084.35009765625,False
2720,3426-NIYYL,Male,0,False,False,15,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,51.54999923706055,765.5,True
2721,8225-BTJAU,Male,1,False,False,10,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.25,793.5499877929688,True
2722,4635-EJYPD,Male,0,True,True,32,True,False,No,,,,,,,Two year,False,Mailed check,18.950000762939453,613.9500122070312,False
2723,1866-ZSLJM,Male,0,False,False,21,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.5,402.8500061035156,False
2724,4636-TVXVG,Male,0,True,True,62,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.950000762939453,1244.800048828125,False
2725,4236-UJPWO,Female,0,False,False,2,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,24.5,46.400001525878906,False
2726,9392-XBGTD,Male,0,False,True,27,True,False,No,,,,,,,Two year,False,Mailed check,20.600000381469727,581.8499755859375,False
2727,3387-VATUS,Male,0,False,False,5,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),94.8499984741211,462.7999877929688,True
2728,6402-SSEJG,Female,0,False,False,25,False,,DSL,True,True,True,False,True,True,One year,False,Electronic check,61.04999923706055,1540.199951171875,False
2729,1143-NMNQJ,Female,0,False,False,2,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.69999694824219,169.8000030517578,True
2730,1169-SAOCL,Male,0,False,False,49,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),106.6500015258789,5168.10009765625,False
2731,1110-KYLGQ,Female,0,False,False,63,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,False,Credit card (automatic),108.25,6780.10009765625,False
2732,9929-PLVPA,Female,0,False,True,4,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.399999618530277,94.5,False
2733,3518-PZXZQ,Female,0,True,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,55.29999923706055,55.29999923706055,False
2734,2371-JUNGC,Male,0,False,False,11,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.25,208.0,False
2735,7693-QPEFS,Male,1,False,False,52,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),72.94999694824219,3829.75,False
2736,0924-BJCRC,Female,1,True,False,60,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,89.44999694824219,5294.60009765625,False
2737,5074-FBGHB,Male,0,False,False,64,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),104.6500015258789,6889.7998046875,False
2738,2351-BKRZW,Female,0,True,True,43,True,False,DSL,True,False,True,False,True,True,Two year,False,Bank transfer (automatic),75.19999694824219,3254.35009765625,False
2739,4455-BFSPD,Female,0,True,False,61,True,True,Fiber optic,False,False,False,True,True,True,One year,False,Bank transfer (automatic),101.1500015258789,6383.89990234375,False
2740,0415-MOSGF,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.400001525878906,44.400001525878906,True
2741,1724-BQUHA,Male,1,False,False,5,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.5,477.7000122070313,True
2742,3948-KXDUF,Male,0,False,False,66,True,True,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),68.75,4447.5498046875,False
2743,2323-ARSVR,Male,0,True,False,67,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,111.0500030517578,7321.0498046875,False
2744,0815-MFZGM,Female,0,True,False,42,True,False,Fiber optic,False,False,True,True,True,True,Two year,True,Credit card (automatic),99.0,4135.0,False
2745,4826-XTSOH,Male,1,True,False,1,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.05000305175781,86.05000305175781,True
2746,5480-XTFFL,Female,0,True,True,31,True,False,No,,,,,,,Two year,False,Mailed check,21.0,697.7000122070312,False
2747,8295-FHIVV,Male,0,False,False,7,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.399999618530277,168.64999389648438,False
2748,2495-INZWQ,Male,0,False,False,4,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,44.54999923706055,174.3000030517578,True
2749,9086-YJYXS,Male,0,True,True,34,True,True,DSL,False,False,True,False,True,True,One year,False,Bank transfer (automatic),77.19999694824219,2753.800048828125,False
2750,1179-INLAT,Male,0,False,False,3,True,False,No,,,,,,,One year,True,Mailed check,19.450000762939453,69.25,False
2751,7909-FIOIY,Female,0,True,True,19,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.850000381469727,434.7999877929688,False
2752,4139-SUGLD,Male,0,True,True,31,False,,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),35.400001525878906,1077.5,True
2753,6857-VWJDT,Female,0,False,False,1,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Mailed check,95.6500015258789,95.6500015258789,True
2754,6351-SCJKT,Male,0,False,False,3,False,,DSL,True,False,True,True,False,False,Month-to-month,False,Mailed check,41.34999847412109,107.25,False
2755,5468-BPMMO,Male,0,True,False,46,True,False,No,,,,,,,Month-to-month,False,Electronic check,19.600000381469727,851.2000122070312,False
2756,5624-BQSSA,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.950000762939453,20.950000762939453,True
2757,0197-PNKNK,Female,0,True,True,69,True,True,Fiber optic,True,False,True,False,False,False,One year,False,Bank transfer (automatic),84.44999694824219,5848.60009765625,False
2758,2439-QKJUL,Male,0,False,False,5,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.25,109.8000030517578,False
2759,1194-SPVSP,Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.649999618530277,19.649999618530277,False
2760,9534-NSXEM,Male,0,False,False,26,True,False,No,,,,,,,One year,True,Credit card (automatic),20.649999618530277,595.5,False
2761,2408-WITXK,Female,1,False,False,10,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,34.70000076293945,329.79998779296875,True
2762,8929-KSWIH,Male,0,False,False,25,True,False,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),99.3000030517578,2513.5,False
2763,2250-IVBWA,Male,0,True,True,64,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Electronic check,81.05000305175781,5135.35009765625,False
2764,1810-MVMAI,Male,0,True,True,30,True,True,DSL,True,True,True,True,False,False,Month-to-month,False,Electronic check,67.5999984741211,2000.199951171875,False
2765,9506-UXUSK,Male,0,False,False,13,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1500015258789,931.75,False
2766,1229-RCALF,Female,0,True,False,64,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Electronic check,115.0,7396.14990234375,False
2767,3572-UOLYZ,Female,0,False,True,46,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),84.80000305175781,3958.85009765625,False
2768,1429-UYJSV,Female,0,False,False,12,True,False,No,,,,,,,One year,False,Mailed check,19.700000762939453,260.8999938964844,False
2769,5577-OTWWW,Female,0,False,False,15,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.75,297.29998779296875,True
2770,6100-QQHEB,Male,0,True,True,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,92.5500030517578,1515.0999755859375,True
2771,6366-XIVKZ,Female,0,True,True,13,True,False,DSL,True,False,True,False,False,True,Month-to-month,True,Mailed check,63.150001525878906,816.7999877929688,False
2772,3470-OBUET,Female,0,True,True,67,True,True,DSL,True,True,False,True,True,False,Two year,False,Credit card (automatic),74.0,4868.39990234375,False
2773,2770-NSVDG,Male,0,True,False,24,False,,DSL,False,False,True,False,False,False,Month-to-month,False,Electronic check,29.100000381469727,688.0,False
2774,9375-MHRRS,Male,0,False,False,6,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,50.04999923706055,288.3500061035156,False
2775,2634-HCZGT,Male,1,True,False,53,True,True,DSL,True,False,False,True,False,False,One year,True,Electronic check,60.04999923706055,3229.64990234375,True
2776,7503-QQRVF,Male,1,True,False,16,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),74.30000305175781,1178.25,True
2777,4860-YZGZM,Male,0,False,False,10,True,False,No,,,,,,,Month-to-month,False,Electronic check,20.0,185.3999938964844,False
2778,6599-GZWCM,Female,0,False,False,13,True,False,Fiber optic,False,True,False,False,False,False,One year,True,Mailed check,74.6500015258789,966.25,False
2779,2691-NZETQ,Male,0,False,False,9,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.3499984741211,758.5999755859375,True
2780,4404-HIBDJ,Female,0,False,False,25,True,False,DSL,True,True,True,True,True,False,One year,False,Mailed check,74.30000305175781,1863.800048828125,True
2781,5533-NHFRF,Male,1,False,False,7,False,,DSL,False,True,False,True,False,True,Month-to-month,True,Electronic check,44.400001525878906,265.79998779296875,False
2782,7037-MTYVW,Male,0,True,True,38,True,True,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),85.4000015258789,3297.0,False
2783,4760-THGOT,Female,0,True,False,43,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,94.0999984741211,4107.2998046875,False
2784,7295-JOMMD,Female,0,False,True,4,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),98.0999984741211,396.2999877929688,True
2785,4016-BJKTZ,Female,0,False,False,25,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Electronic check,108.9000015258789,2809.050048828125,False
2786,6584-VQMYT,Male,0,False,True,27,True,False,DSL,True,True,False,False,False,False,One year,False,Mailed check,56.20000076293945,1567.550048828125,False
2787,9838-BFCQT,Male,0,True,True,72,True,True,No,,,,,,,Two year,False,Mailed check,26.100000381469727,1851.449951171875,False
2788,2790-XUYMV,Male,0,False,True,71,True,True,Fiber optic,True,True,False,False,False,False,One year,True,Credit card (automatic),85.44999694824219,6028.9501953125,False
2789,0581-MDMPW,Female,0,False,False,24,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),88.94999694824219,2072.75,False
2790,5013-SBUIH,Female,0,False,False,50,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Electronic check,109.6500015258789,5551.14990234375,True
2791,1023-BQXZE,Male,0,False,False,57,True,False,DSL,True,False,True,False,True,True,Two year,True,Bank transfer (automatic),74.3499984741211,4317.35009765625,False
2792,9163-GHAYE,Female,0,False,False,15,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,48.84999847412109,736.7999877929688,False
2793,3904-UKFRE,Male,0,False,False,4,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.0999984741211,336.1499938964844,False
2794,5353-WILCI,Female,0,False,False,28,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,56.04999923706055,1522.6500244140625,False
2795,0709-TVGUR,Female,1,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.55000305175781,622.9000244140625,True
2796,0058-EVZWM,Female,0,True,False,55,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),89.80000305175781,4959.60009765625,False
2797,6023-YEBUP,Male,0,False,False,3,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.9499969482422,329.95001220703125,True
2798,7209-JCUDS,Male,0,False,False,10,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.9000015258789,1048.8499755859375,True
2799,7009-PCARS,Male,0,False,True,55,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.100000381469727,1001.5,False
2800,0519-DRGTI,Female,0,True,True,20,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.350000381469727,442.6000061035156,False
2801,1017-FBQMM,Female,0,True,True,62,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),106.0500030517578,6703.5,False
2802,3001-CBHLQ,Male,1,True,False,32,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,104.9000015258789,3351.550048828125,True
2803,1985-MBRYP,Female,0,False,False,43,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.649999618530277,779.25,False
2804,6158-DWPZT,Male,0,True,False,9,False,,DSL,False,False,False,False,False,False,One year,False,Bank transfer (automatic),24.100000381469727,259.79998779296875,True
2805,9372-TXXPS,Female,0,True,False,60,True,False,DSL,True,True,False,True,False,False,Two year,False,Bank transfer (automatic),59.84999847412109,3483.449951171875,False
2806,3259-QMXUN,Male,0,True,False,58,True,True,DSL,True,True,True,False,True,True,Two year,True,Electronic check,86.0999984741211,4890.5,False
2807,1015-JPFYW,Male,0,False,True,7,True,False,No,,,,,,,One year,False,Mailed check,19.450000762939453,136.75,False
2808,6645-MXQJT,Male,0,True,True,2,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Electronic check,97.0999984741211,184.1499938964844,False
2809,4360-QRAVE,Male,1,False,False,37,False,,DSL,False,True,True,False,False,False,Month-to-month,False,Electronic check,36.650001525878906,1315.0,False
2810,8433-WPJTV,Female,1,True,True,65,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Bank transfer (automatic),103.9000015258789,6767.10009765625,False
2811,5804-JMYIO,Female,0,True,True,39,True,False,No,,,,,,,Two year,False,Mailed check,19.75,757.9500122070312,False
2812,3763-GCZHZ,Male,0,True,False,66,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,104.0500030517578,6890.0,True
2813,6484-LATFU,Male,0,False,False,68,True,True,No,,,,,,,Two year,False,Mailed check,24.549999237060547,1657.4000244140625,False
2814,7599-NTMDP,Female,0,True,True,62,False,,DSL,True,True,False,True,True,False,Two year,False,Bank transfer (automatic),48.70000076293945,3008.550048828125,False
2815,0772-GYEQQ,Male,0,False,False,3,True,False,Fiber optic,False,False,True,True,True,False,Month-to-month,True,Mailed check,88.3499984741211,262.04998779296875,True
2816,0536-ACXIP,Female,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,109.5500030517578,8165.10009765625,False
2817,0936-NQLJU,Female,0,True,False,41,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.649999618530277,875.5499877929688,False
2818,4831-EOBFE,Male,0,True,True,29,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Credit card (automatic),94.6500015258789,2649.14990234375,True
2819,1575-KRZZE,Female,0,False,False,4,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,55.20000076293945,220.6499938964844,False
2820,3251-YMVWZ,Male,0,False,False,53,True,True,No,,,,,,,One year,False,Bank transfer (automatic),24.049999237060547,1301.9000244140625,False
2821,4102-OQUPX,Male,1,True,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.4000015258789,74.4000015258789,True
2822,9170-GYZJC,Female,0,True,True,41,True,True,DSL,True,True,True,True,False,True,Month-to-month,False,Credit card (automatic),79.9000015258789,3326.199951171875,True
2823,4884-LEVMQ,Male,0,True,False,39,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.450000762939453,790.0,False
2824,8857-CUPFQ,Male,0,True,False,63,True,False,No,,,,,,,Two year,False,Mailed check,19.25,1237.6500244140625,False
2825,7610-TVOPG,Male,0,False,False,15,True,True,No,,,,,,,Month-to-month,True,Electronic check,26.350000381469727,378.6000061035156,False
2826,3638-DIMPH,Female,0,True,False,13,True,False,DSL,False,False,False,False,False,False,One year,False,Electronic check,43.79999923706055,592.6500244140625,False
2827,1845-ZLLIG,Male,0,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,50.150001525878906,50.150001525878906,False
2828,8559-WNQZS,Male,0,False,False,1,True,False,No,,,,,,,Two year,False,Mailed check,20.450000762939453,20.450000762939453,False
2829,3999-QGRJH,Male,1,False,False,8,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.69999694824219,560.8499755859375,True
2830,1699-UOTXU,Male,0,False,False,60,True,False,DSL,True,True,True,False,False,False,Two year,False,Electronic check,61.400001525878906,3638.25,False
2831,2454-RPBRZ,Female,1,True,False,12,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,98.0999984741211,1060.199951171875,True
2832,0635-WKOLD,Male,0,True,False,40,True,True,DSL,False,True,False,True,True,False,One year,False,Credit card (automatic),70.75,2921.75,False
2833,5993-JSUWV,Female,0,False,False,66,True,False,DSL,True,True,True,False,False,False,Two year,True,Bank transfer (automatic),61.150001525878906,4017.449951171875,False
2834,4518-FZBSX,Male,0,True,True,42,True,False,No,,,,,,,One year,False,Mailed check,20.25,854.9000244140625,False
2835,5387-ASZNZ,Female,1,False,False,66,True,True,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),63.84999847412109,4174.35009765625,False
2836,6988-CJEYV,Male,0,False,False,49,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,98.6999969482422,4920.5498046875,False
2837,2002-MZHWP,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.5,20.5,True
